job_title,desc,types,job_link,load_date
Corporate Sale-Supervisor,Any Bachelor Degree (Dip; in Marketing Management),Requirements,https://www.jobnet.com.mm/job/corporate-sale-supervisor-naing-family-cherry-oo-co-ltd/94605,2024-02-28 19:16:16.606895
Corporate Sale-Supervisor,Minimum 2 years of working experiences,Requirements,https://www.jobnet.com.mm/job/corporate-sale-supervisor-naing-family-cherry-oo-co-ltd/94605,2024-02-28 19:16:16.606895
Corporate Sale-Supervisor,"Excellent listening, negotiation, communication, Communication, Presentation",Requirements,https://www.jobnet.com.mm/job/corporate-sale-supervisor-naing-family-cherry-oo-co-ltd/94605,2024-02-28 19:16:16.606895
Corporate Sale-Supervisor,Interpersonal relationships with all levels,Requirements,https://www.jobnet.com.mm/job/corporate-sale-supervisor-naing-family-cherry-oo-co-ltd/94605,2024-02-28 19:16:16.606895
Corporate Sale-Supervisor,Must be used Microsoft office,Requirements,https://www.jobnet.com.mm/job/corporate-sale-supervisor-naing-family-cherry-oo-co-ltd/94605,2024-02-28 19:16:16.606895
Corporate Sale-Supervisor,Ability to perform the tasks effectively,Requirements,https://www.jobnet.com.mm/job/corporate-sale-supervisor-naing-family-cherry-oo-co-ltd/94605,2024-02-28 19:16:16.606895
Corporate Sale-Supervisor,nterpersonal Skills,Requirements,https://www.jobnet.com.mm/job/corporate-sale-supervisor-naing-family-cherry-oo-co-ltd/94605,2024-02-28 19:16:16.606895
Corporate Sale-Supervisor,Adaptability and flexibility,Requirements,https://www.jobnet.com.mm/job/corporate-sale-supervisor-naing-family-cherry-oo-co-ltd/94605,2024-02-28 19:16:16.606895
